project_id,account_id,provisioned_at,has_auth,has_storage,has_edge_functions,has_pgvector,time_to_first_query_min,compute_hours,db_size_mb,egress_gb,is_pro_upgrade,pro_upgrade_date,monthly_invoice_usd
proj_0804,acct_0804,2026-06-26,True,True,True,False,22.3,4.57,3632.53,57.57,False,,0.0
proj_0805,acct_0805,2026-09-13,True,False,False,True,2.6,177.79,2374.64,94.51,True,2026-10-16,333.8
proj_0806,acct_0806,2026-08-18,False,False,False,True,8.0,244.31,3443.04,95.46,False,,0.0
proj_0807,acct_0807,2026-07-13,True,False,False,True,14.4,409.1,1916.68,63.23,False,,0.0
proj_0808,acct_0808,2026-08-21,True,True,False,False,15.8,11.51,2869.18,57.26,False,,0.0
proj_0809,acct_0809,2026-08-20,True,True,False,False,13.6,285.71,506.21,6.35,False,,0.0
proj_0810,acct_0810,2026-06-26,True,False,True,False,23.7,265.04,329.02,83.71,False,,0.0
proj_0811,acct_0811,2026-08-09,True,True,False,True,26.0,347.61,36.57,44.72,False,,0.0
proj_0812,acct_0812,2026-06-29,True,True,True,False,25.7,17.5,4899.84,50.61,False,,0.0
proj_0813,acct_0813,2026-09-11,True,False,True,False,28.4,259.72,3916.18,65.92,False,,0.0
proj_0814,acct_0814,2026-09-04,True,True,False,False,16.6,104.92,504.06,81.98,False,,0.0
proj_0815,acct_0815,2026-08-25,True,False,True,True,17.0,295.89,1394.2,72.91,False,,0.0
proj_0816,acct_0816,2026-08-04,True,False,True,False,28.4,338.26,4701.59,14.32,False,,0.0
proj_0817,acct_0817,2026-08-03,False,False,True,False,20.1,410.25,3028.67,41.97,False,,0.0
proj_0818,acct_0818,2026-08-20,True,False,True,True,16.4,341.99,2039.84,32.94,True,2026-10-18,183.42
proj_0819,acct_0819,2026-06-22,True,False,True,True,29.4,111.11,4759.4,78.27,True,2026-07-26,370.96
proj_0820,acct_0820,2026-08-31,True,False,True,False,17.6,141.0,1362.56,9.91,True,2026-09-21,474.59
proj_0821,acct_0821,2026-07-15,True,False,False,False,17.0,441.01,2019.23,59.23,False,,0.0
proj_0822,acct_0822,2026-07-03,True,True,False,True,27.6,319.6,1857.05,77.75,False,,0.0
proj_0823,acct_0823,2026-08-13,True,True,False,False,15.6,137.91,2144.55,94.17,False,,0.0
proj_0824,acct_0824,2026-08-03,True,False,False,False,10.1,45.07,406.58,73.0,False,,0.0
proj_0825,acct_0825,2026-08-16,True,True,True,False,24.4,5.35,4742.5,67.7,False,,0.0
proj_0826,acct_0826,2026-08-22,True,True,False,False,21.2,202.74,3085.27,91.09,False,,0.0
proj_0827,acct_0827,2026-09-06,True,False,True,False,28.6,411.68,4402.86,52.81,False,,0.0
proj_0828,acct_0828,2026-09-21,False,False,False,False,7.5,37.56,4198.65,51.37,False,,0.0
proj_0829,acct_0829,2026-07-07,True,True,False,False,20.7,415.86,4255.38,85.78,False,,0.0
proj_0830,acct_0830,2026-08-28,True,True,False,False,7.3,152.41,4666.23,64.3,False,,0.0
proj_0831,acct_0831,2026-07-23,False,False,False,True,1.2,230.18,1498.77,10.72,False,,0.0
proj_0832,acct_0832,2026-07-07,True,True,False,True,16.3,449.25,2059.49,91.31,True,2026-08-26,336.9
proj_0833,acct_0833,2026-09-18,True,True,True,False,16.6,134.74,4946.95,65.63,False,,0.0
proj_0834,acct_0834,2026-07-15,True,True,True,False,6.8,94.78,210.88,39.45,False,,0.0
proj_0835,acct_0835,2026-09-12,True,True,False,False,8.7,210.55,2755.12,79.98,False,,0.0
proj_0836,acct_0836,2026-07-07,True,False,True,False,22.5,412.82,665.77,95.77,False,,0.0
proj_0837,acct_0837,2026-09-14,True,True,False,True,20.7,171.07,4882.43,73.74,False,,0.0
proj_0838,acct_0838,2026-06-23,True,True,False,False,22.1,93.43,1412.88,11.5,False,,0.0
proj_0839,acct_0839,2026-06-27,True,True,False,False,4.0,365.23,3059.39,18.87,False,,0.0
proj_0840,acct_0840,2026-07-26,True,True,True,False,27.9,213.15,3086.17,9.09,True,2026-08-22,274.36
proj_0841,acct_0841,2026-07-17,True,True,True,False,2.5,55.03,1824.24,94.3,False,,0.0
proj_0842,acct_0842,2026-07-04,True,True,True,True,22.6,105.99,2365.57,90.85,True,2026-07-16,144.82
proj_0843,acct_0843,2026-07-25,True,True,True,True,17.0,430.99,1662.75,74.13,False,,0.0
proj_0844,acct_0844,2026-08-10,True,True,False,True,4.1,314.78,3013.16,4.1,False,,0.0
proj_0845,acct_0845,2026-08-30,True,True,True,False,19.0,150.74,2376.25,76.1,False,,0.0
proj_0846,acct_0846,2026-09-07,True,True,False,True,26.4,426.72,4535.01,97.51,False,,0.0
proj_0847,acct_0847,2026-09-08,True,True,False,False,16.2,476.22,3956.52,16.69,False,,0.0
proj_0848,acct_0848,2026-07-27,True,False,True,False,6.5,407.27,2480.18,53.25,False,,0.0
proj_0849,acct_0849,2026-07-12,True,False,True,False,12.6,135.75,928.49,16.0,False,,0.0
proj_0850,acct_0850,2026-08-11,False,False,False,False,16.2,151.71,1109.48,70.83,False,,0.0
proj_0851,acct_0851,2026-09-02,True,True,True,False,28.3,138.88,673.53,87.34,True,2026-09-18,495.03
proj_0852,acct_0852,2026-06-26,True,True,True,False,11.7,41.62,3530.25,54.93,False,,0.0
proj_0853,acct_0853,2026-08-25,False,True,False,False,1.3,177.74,3655.08,27.97,False,,0.0
proj_0854,acct_0854,2026-08-24,True,False,False,False,4.1,372.88,1916.09,65.38,False,,0.0
proj_0855,acct_0855,2026-08-13,False,True,True,False,24.4,376.45,786.65,23.17,False,,0.0
proj_0856,acct_0856,2026-07-21,True,True,False,False,24.7,88.06,2852.59,94.34,False,,0.0
proj_0857,acct_0857,2026-07-19,True,True,True,False,18.6,34.73,369.52,24.53,False,,0.0
proj_0858,acct_0858,2026-07-08,True,True,False,False,18.5,188.94,113.37,82.66,False,,0.0
proj_0859,acct_0859,2026-06-23,True,False,True,False,18.4,396.2,56.89,79.17,False,,0.0
proj_0860,acct_0860,2026-08-11,False,True,True,False,26.9,407.73,1543.85,47.89,False,,0.0
proj_0861,acct_0861,2026-08-27,True,True,False,True,9.6,255.77,4184.05,14.18,False,,0.0
proj_0862,acct_0862,2026-08-19,True,True,True,True,27.7,342.21,3436.96,71.49,False,,0.0
proj_0863,acct_0863,2026-08-05,True,True,True,False,11.4,307.85,600.57,92.33,False,,0.0
proj_0864,acct_0864,2026-08-25,True,True,False,False,20.7,75.11,3339.69,30.16,False,,0.0
proj_0865,acct_0865,2026-09-16,False,True,False,False,8.7,453.49,3995.43,78.89,False,,0.0
proj_0866,acct_0866,2026-08-27,True,True,True,False,24.1,488.17,4075.1,11.32,False,,0.0
proj_0867,acct_0867,2026-06-25,True,True,True,False,11.2,247.1,2411.63,97.28,False,,0.0
proj_0868,acct_0868,2026-06-29,True,False,False,False,16.9,269.37,2468.08,53.62,False,,0.0
proj_0869,acct_0869,2026-07-22,True,True,False,False,22.7,351.55,1183.61,0.29,False,,0.0
proj_0870,acct_0870,2026-08-12,True,True,True,True,27.4,180.43,4248.15,77.86,True,2026-09-11,93.47
proj_0871,acct_0871,2026-08-31,True,False,True,True,28.9,351.98,1893.53,2.63,False,,0.0
proj_0872,acct_0872,2026-09-20,True,True,False,False,18.2,79.09,742.96,14.13,False,,0.0
proj_0873,acct_0873,2026-07-25,True,False,True,True,22.6,374.05,3495.83,29.95,False,,0.0
proj_0874,acct_0874,2026-08-10,True,False,True,True,2.7,321.23,3024.83,17.36,False,,0.0
proj_0875,acct_0875,2026-07-11,False,False,False,False,25.1,459.58,2514.34,70.94,False,,0.0
proj_0876,acct_0876,2026-07-28,True,True,True,False,22.6,200.2,289.42,39.23,False,,0.0
proj_0877,acct_0877,2026-07-04,False,True,True,False,25.0,82.41,4018.66,64.66,False,,0.0
proj_0878,acct_0878,2026-08-26,True,True,False,False,7.9,81.38,541.26,21.19,True,2026-10-24,171.83
proj_0879,acct_0879,2026-07-18,True,True,True,False,17.4,281.87,3953.23,4.57,False,,0.0
proj_0880,acct_0880,2026-07-20,True,True,True,False,6.7,375.92,3631.18,97.39,False,,0.0
proj_0881,acct_0881,2026-09-12,True,False,False,False,23.5,11.84,3982.39,47.7,False,,0.0
proj_0882,acct_0882,2026-09-08,True,True,False,False,3.7,359.23,4423.17,80.75,False,,0.0
proj_0883,acct_0883,2026-07-22,False,True,False,False,16.2,384.32,2242.93,13.12,False,,0.0
proj_0884,acct_0884,2026-08-05,True,False,False,True,29.9,303.44,4790.5,56.69,False,,0.0
proj_0885,acct_0885,2026-07-01,False,True,False,False,29.1,390.72,444.97,9.41,False,,0.0
proj_0886,acct_0886,2026-08-01,True,True,True,True,6.2,385.97,1297.14,47.33,False,,0.0
proj_0887,acct_0887,2026-09-21,True,True,True,False,2.1,429.5,2010.69,85.7,False,,0.0
proj_0888,acct_0888,2026-07-30,True,True,False,False,3.4,206.6,2255.96,87.74,False,,0.0
proj_0889,acct_0889,2026-07-16,True,False,False,True,24.8,3.97,4266.77,29.07,False,,0.0
proj_0890,acct_0890,2026-09-18,False,True,False,False,11.1,234.24,2680.23,81.83,True,2026-09-30,372.59
proj_0891,acct_0891,2026-08-02,True,True,True,False,29.9,243.15,3514.43,47.62,False,,0.0
proj_0892,acct_0892,2026-07-23,True,False,True,True,17.5,493.91,3873.29,6.24,False,,0.0
proj_0893,acct_0893,2026-07-03,False,True,True,True,23.0,211.46,1267.84,17.61,True,2026-07-21,217.41
proj_0894,acct_0894,2026-09-05,False,True,False,True,26.9,92.04,278.17,89.5,False,,0.0
proj_0895,acct_0895,2026-09-13,True,True,False,False,21.0,80.34,3486.48,35.47,False,,0.0
proj_0896,acct_0896,2026-07-11,False,True,False,True,22.0,289.24,731.64,66.41,False,,0.0
proj_0897,acct_0897,2026-08-08,True,False,False,False,10.2,396.01,3372.99,26.28,False,,0.0
proj_0898,acct_0898,2026-08-29,False,False,False,False,17.8,18.24,3731.08,18.77,False,,0.0
proj_0899,acct_0899,2026-08-20,True,True,True,True,20.7,477.55,1857.58,36.38,False,,0.0
proj_0900,acct_0900,2026-07-21,True,False,False,False,14.2,205.19,1767.53,54.25,False,,0.0
proj_0901,acct_0901,2026-09-16,True,True,False,True,18.3,271.38,1914.0,84.51,False,,0.0
proj_0902,acct_0902,2026-08-12,True,False,False,False,3.9,43.81,4187.8,8.96,True,2026-10-11,220.36
proj_0903,acct_0903,2026-09-16,True,False,False,False,15.6,402.94,3341.87,85.17,False,,0.0
proj_0904,acct_0904,2026-07-28,True,True,False,False,11.2,396.88,2325.1,90.8,False,,0.0
proj_0905,acct_0905,2026-09-15,True,True,True,True,26.5,132.25,4194.04,79.51,False,,0.0
proj_0906,acct_0906,2026-08-26,True,False,True,True,23.9,420.38,2599.63,74.12,False,,0.0
proj_0907,acct_0907,2026-08-25,False,False,True,False,6.6,322.22,4144.46,80.13,False,,0.0
proj_0908,acct_0908,2026-08-21,False,True,False,False,10.2,79.22,1162.54,71.0,True,2026-08-29,324.93
proj_0909,acct_0909,2026-08-19,False,False,True,False,28.5,101.88,475.39,43.74,False,,0.0
proj_0910,acct_0910,2026-07-17,True,False,False,True,12.1,371.17,661.43,45.37,False,,0.0
proj_0911,acct_0911,2026-09-15,True,False,True,True,25.4,363.16,4037.42,37.81,False,,0.0
proj_0912,acct_0912,2026-08-18,True,False,False,False,17.8,51.71,2301.05,59.59,True,2026-09-06,149.45
proj_0913,acct_0913,2026-09-10,True,True,True,False,12.3,245.52,119.57,7.36,False,,0.0
proj_0914,acct_0914,2026-08-31,True,True,False,False,14.1,80.55,1500.79,90.36,False,,0.0
proj_0915,acct_0915,2026-08-30,True,True,True,False,18.4,2.51,2613.53,25.45,True,2026-10-08,39.04
proj_0916,acct_0916,2026-08-23,True,False,True,False,27.1,14.75,701.44,8.34,False,,0.0
proj_0917,acct_0917,2026-09-12,True,True,False,False,17.0,147.16,3728.52,49.58,False,,0.0
proj_0918,acct_0918,2026-08-24,False,True,True,False,21.8,480.94,523.44,79.32,False,,0.0
proj_0919,acct_0919,2026-09-02,True,False,False,False,13.3,373.54,4081.3,62.29,False,,0.0
proj_0920,acct_0920,2026-07-15,True,True,False,False,14.0,444.72,4790.91,25.31,False,,0.0
proj_0921,acct_0921,2026-07-22,True,True,False,False,6.4,122.66,1083.77,37.17,True,2026-08-12,83.09
proj_0922,acct_0922,2026-07-18,True,False,True,False,10.3,116.32,340.51,28.36,False,,0.0
proj_0923,acct_0923,2026-09-06,True,True,False,False,25.9,37.41,4464.39,42.18,False,,0.0
proj_0924,acct_0924,2026-08-30,False,True,True,False,2.4,137.21,605.1,45.28,False,,0.0
proj_0925,acct_0925,2026-09-09,True,True,True,False,17.7,2.32,2314.24,13.11,False,,0.0
proj_0926,acct_0926,2026-08-23,False,False,True,False,3.0,47.56,4014.54,72.33,False,,0.0
proj_0927,acct_0927,2026-07-22,True,True,True,False,12.4,348.23,2278.36,84.87,False,,0.0
proj_0928,acct_0928,2026-08-12,False,False,True,True,24.9,69.37,4967.77,86.14,False,,0.0
proj_0929,acct_0929,2026-07-01,True,True,False,False,27.2,494.78,4671.21,86.8,False,,0.0
proj_0930,acct_0930,2026-07-20,True,False,True,False,18.8,406.24,1356.86,17.03,True,2026-08-19,81.95
proj_0931,acct_0931,2026-09-04,False,False,False,False,13.0,223.39,620.64,52.76,False,,0.0
proj_0932,acct_0932,2026-09-16,False,True,False,True,8.7,148.12,423.14,55.85,False,,0.0
proj_0933,acct_0933,2026-07-10,True,True,False,True,20.4,234.08,1931.45,48.76,False,,0.0
proj_0934,acct_0934,2026-09-03,True,True,False,True,15.6,457.06,1101.74,36.36,False,,0.0
proj_0935,acct_0935,2026-07-17,True,True,True,True,9.9,434.92,3245.43,14.73,False,,0.0
proj_0936,acct_0936,2026-07-11,True,False,True,True,20.2,226.32,1335.24,92.69,True,2026-08-08,125.73
proj_0937,acct_0937,2026-08-02,True,True,True,True,3.8,324.31,3662.69,42.26,False,,0.0
proj_0938,acct_0938,2026-07-11,True,True,False,False,4.2,24.94,1252.23,11.11,True,2026-09-07,41.95
proj_0939,acct_0939,2026-07-04,True,True,True,False,21.3,202.28,1970.5,21.99,False,,0.0
proj_0940,acct_0940,2026-08-31,True,True,True,False,21.5,143.99,25.5,18.51,False,,0.0
proj_0941,acct_0941,2026-07-06,True,False,False,True,20.8,83.32,1667.46,45.52,False,,0.0
proj_0942,acct_0942,2026-07-06,True,True,False,False,6.0,380.13,58.57,35.21,False,,0.0
proj_0943,acct_0943,2026-09-03,True,True,True,False,17.5,495.21,4178.44,52.53,False,,0.0
proj_0944,acct_0944,2026-09-06,True,True,False,False,15.2,175.39,2733.12,66.34,False,,0.0
proj_0945,acct_0945,2026-07-17,True,True,False,False,23.5,428.48,4511.81,59.57,True,2026-08-30,271.67
proj_0946,acct_0946,2026-07-12,True,True,True,False,11.4,15.45,2892.15,69.58,False,,0.0
proj_0947,acct_0947,2026-09-07,True,True,False,False,29.0,438.57,3397.22,89.92,False,,0.0
proj_0948,acct_0948,2026-07-10,True,False,False,False,13.1,496.97,1553.52,4.11,False,,0.0
proj_0949,acct_0949,2026-09-16,False,True,False,False,24.0,173.5,559.85,0.83,False,,0.0
proj_0950,acct_0950,2026-06-28,True,True,False,False,20.3,151.82,1448.42,79.98,True,2026-07-01,128.23
proj_0951,acct_0951,2026-08-02,True,True,False,False,1.0,125.72,1757.59,28.33,False,,0.0
proj_0952,acct_0952,2026-08-17,False,False,True,False,13.5,459.13,1461.1,3.21,False,,0.0
proj_0953,acct_0953,2026-08-12,False,False,False,False,3.8,130.63,1517.09,31.07,False,,0.0
proj_0954,acct_0954,2026-08-05,False,True,False,True,13.1,99.76,1531.93,29.73,False,,0.0
proj_0955,acct_0955,2026-09-21,True,True,False,False,5.0,220.95,1573.17,93.49,False,,0.0
proj_0956,acct_0956,2026-08-07,True,True,False,False,27.5,13.21,3836.18,8.84,True,2026-10-05,168.64
proj_0957,acct_0957,2026-08-21,True,True,False,False,26.5,26.77,4227.09,12.59,False,,0.0
proj_0958,acct_0958,2026-09-19,False,False,False,True,2.6,414.95,3252.9,33.35,True,2026-10-08,293.59
proj_0959,acct_0959,2026-08-28,False,True,False,False,21.8,350.79,2586.16,56.2,False,,0.0
proj_0960,acct_0960,2026-07-21,True,False,False,False,10.0,494.58,42.19,48.5,False,,0.0
proj_0961,acct_0961,2026-06-28,True,True,False,False,8.2,51.8,133.04,50.58,False,,0.0
proj_0962,acct_0962,2026-07-16,True,True,True,True,25.6,130.14,3067.67,43.91,False,,0.0
proj_0963,acct_0963,2026-08-21,True,False,True,False,20.1,85.39,3710.91,54.67,False,,0.0
proj_0964,acct_0964,2026-07-18,True,True,False,False,9.0,192.91,4001.28,46.4,False,,0.0
proj_0965,acct_0965,2026-07-09,True,True,False,True,9.8,322.55,4467.17,61.99,True,2026-09-06,193.5
proj_0966,acct_0966,2026-09-06,True,False,True,False,11.4,427.92,2521.0,34.88,False,,0.0
proj_0967,acct_0967,2026-08-10,True,True,True,False,17.3,229.74,4294.73,14.0,False,,0.0
proj_0968,acct_0968,2026-08-23,False,True,False,False,28.9,302.92,910.07,70.85,False,,0.0
proj_0969,acct_0969,2026-09-03,True,True,False,False,18.9,201.89,234.2,85.2,False,,0.0
proj_0970,acct_0970,2026-08-19,True,True,False,False,7.7,385.87,4587.17,79.56,True,2026-10-15,107.65
proj_0971,acct_0971,2026-09-19,True,True,True,False,4.3,423.4,373.68,76.34,False,,0.0
proj_0972,acct_0972,2026-07-28,False,True,False,False,29.7,286.89,1006.67,25.25,False,,0.0
proj_0973,acct_0973,2026-09-04,True,False,False,False,23.9,43.01,130.97,95.98,True,2026-09-07,409.75
proj_0974,acct_0974,2026-07-11,True,True,False,True,6.4,364.99,4555.83,64.22,False,,0.0
proj_0975,acct_0975,2026-09-07,True,True,True,False,17.2,68.94,345.1,42.75,False,,0.0
proj_0976,acct_0976,2026-07-15,True,True,False,True,15.5,25.74,2707.28,2.25,False,,0.0
proj_0977,acct_0977,2026-07-27,False,True,False,True,26.3,484.06,383.14,57.54,False,,0.0
proj_0978,acct_0978,2026-07-04,True,True,False,True,14.7,458.7,1322.63,3.0,False,,0.0
proj_0979,acct_0979,2026-07-17,True,False,True,True,24.7,164.8,3789.15,91.23,True,2026-08-18,59.63
proj_0980,acct_0980,2026-07-10,True,True,False,False,28.0,443.76,2399.07,12.95,False,,0.0
proj_0981,acct_0981,2026-08-20,True,True,False,False,9.8,424.92,4857.61,2.14,True,2026-10-09,396.37
proj_0982,acct_0982,2026-08-10,True,False,False,False,17.0,26.07,3830.75,69.54,False,,0.0
proj_0983,acct_0983,2026-08-23,True,True,True,False,27.2,175.89,1722.2,91.81,False,,0.0
proj_0984,acct_0984,2026-08-04,True,True,False,False,24.0,284.02,4954.78,1.49,False,,0.0
proj_0985,acct_0985,2026-08-01,True,True,True,True,11.1,327.6,1228.78,29.24,False,,0.0
proj_0986,acct_0986,2026-09-06,True,False,True,False,7.0,352.63,4068.99,89.76,False,,0.0
proj_0987,acct_0987,2026-08-09,True,False,False,True,20.0,263.42,1345.0,69.78,False,,0.0
proj_0988,acct_0988,2026-06-28,True,True,False,False,3.3,456.02,4208.71,52.1,False,,0.0
proj_0989,acct_0989,2026-07-12,True,False,False,True,7.8,220.14,3823.32,95.3,True,2026-09-04,41.03
proj_0990,acct_0990,2026-07-01,True,True,False,True,25.8,191.97,104.05,38.26,False,,0.0
proj_0991,acct_0991,2026-07-31,True,True,False,True,9.8,270.77,1745.54,2.6,False,,0.0
proj_0992,acct_0992,2026-07-27,False,False,False,False,23.0,170.47,4147.9,43.41,False,,0.0
proj_0993,acct_0993,2026-08-09,False,True,False,False,9.3,495.45,2678.46,42.38,False,,0.0
proj_0994,acct_0994,2026-07-22,True,True,False,False,4.8,7.59,3999.95,95.1,True,2026-08-07,391.39
proj_0995,acct_0995,2026-07-05,True,True,False,False,20.1,391.21,4053.19,60.8,True,2026-08-11,338.87
proj_0996,acct_0996,2026-08-31,False,True,True,True,2.1,179.36,3192.34,55.66,False,,0.0
proj_0997,acct_0997,2026-07-02,True,False,True,True,6.2,382.99,1387.96,86.91,True,2026-08-12,107.89
proj_0998,acct_0998,2026-07-27,True,False,True,False,13.8,158.67,2771.5,22.8,False,,0.0
proj_0999,acct_0999,2026-09-10,False,True,False,False,16.7,22.37,1181.14,10.92,False,,0.0
proj_1000,acct_1000,2026-06-22,True,True,True,False,24.9,207.98,3213.02,87.59,True,2026-07-13,313.31
proj_1001,acct_1001,2026-08-22,True,True,False,False,29.2,310.96,809.96,4.46,False,,0.0
proj_1002,acct_1002,2026-07-05,True,True,True,False,22.5,391.73,3567.07,93.99,False,,0.0
proj_1003,acct_1003,2026-09-06,True,True,False,False,28.7,479.31,4961.67,56.54,False,,0.0
proj_1004,acct_1004,2026-08-07,True,True,False,False,18.6,329.6,2606.48,31.69,False,,0.0
proj_1005,acct_1005,2026-08-17,False,True,False,False,7.7,157.41,4862.26,69.31,False,,0.0
proj_1006,acct_1006,2026-08-01,True,True,False,False,19.9,302.61,2250.35,41.89,False,,0.0
proj_1007,acct_1007,2026-08-03,False,True,False,False,20.3,302.77,3981.32,34.16,True,2026-08-30,224.99
proj_1008,acct_1008,2026-08-20,True,False,False,False,26.4,7.76,612.74,26.34,False,,0.0
proj_1009,acct_1009,2026-09-09,True,True,True,False,21.0,494.97,670.56,86.69,False,,0.0
proj_1010,acct_1010,2026-08-15,True,True,False,False,4.5,448.71,4492.79,59.15,False,,0.0
proj_1011,acct_1011,2026-09-08,True,False,False,False,19.3,370.35,2184.09,75.77,False,,0.0
proj_1012,acct_1012,2026-08-13,True,True,False,False,5.4,3.89,2969.31,67.39,False,,0.0
proj_1013,acct_1013,2026-07-29,True,True,False,False,3.8,148.67,1712.17,56.41,False,,0.0
proj_1014,acct_1014,2026-07-17,True,True,False,False,2.2,472.53,4413.1,73.1,False,,0.0
proj_1015,acct_1015,2026-09-09,True,False,True,True,4.4,136.92,2200.19,88.53,False,,0.0
proj_1016,acct_1016,2026-07-16,False,False,False,False,5.1,103.42,4195.56,75.49,True,2026-09-12,43.88
proj_1017,acct_1017,2026-07-14,True,False,True,True,28.3,285.58,3663.13,52.09,False,,0.0
proj_1018,acct_1018,2026-06-23,False,False,False,True,26.8,246.63,443.45,13.68,False,,0.0
proj_1019,acct_1019,2026-07-16,False,False,False,True,3.2,78.36,1683.33,45.35,False,,0.0
proj_1020,acct_1020,2026-08-05,True,True,False,False,28.0,397.1,1594.46,84.14,False,,0.0
proj_1021,acct_1021,2026-06-25,False,False,True,False,26.3,110.1,986.43,47.01,False,,0.0
proj_1022,acct_1022,2026-07-13,True,True,True,False,28.6,428.58,3749.74,0.32,True,2026-08-18,315.33
proj_1023,acct_1023,2026-07-05,True,False,False,False,7.8,174.35,2657.0,95.43,False,,0.0
proj_1024,acct_1024,2026-07-22,False,False,False,False,18.3,271.71,1484.13,21.89,False,,0.0
proj_1025,acct_1025,2026-08-27,True,True,True,False,6.1,478.16,3306.46,34.76,False,,0.0
proj_1026,acct_1026,2026-07-31,True,True,False,False,12.9,117.43,1461.74,50.75,False,,0.0
proj_1027,acct_1027,2026-07-26,True,False,True,False,12.3,220.98,1999.41,91.24,False,,0.0
proj_1028,acct_1028,2026-09-14,True,False,True,False,17.6,83.27,1038.94,62.53,False,,0.0
proj_1029,acct_1029,2026-08-03,True,True,False,True,12.0,390.22,1673.11,35.27,False,,0.0
proj_1030,acct_1030,2026-08-08,True,True,True,True,5.6,267.85,4300.02,22.93,False,,0.0
proj_1031,acct_1031,2026-09-19,True,True,False,False,2.0,10.01,4702.37,10.25,False,,0.0
proj_1032,acct_1032,2026-07-26,True,True,True,False,21.0,16.89,3752.08,81.3,False,,0.0
proj_1033,acct_1033,2026-09-12,True,False,True,True,3.1,361.06,3814.31,41.54,True,2026-11-05,282.31
proj_1034,acct_1034,2026-09-17,True,True,True,False,25.9,392.39,2131.51,74.35,False,,0.0
proj_1035,acct_1035,2026-08-04,True,True,False,False,9.4,46.53,4834.76,56.1,False,,0.0
proj_1036,acct_1036,2026-07-15,True,False,False,False,23.1,357.29,2266.83,57.79,True,2026-09-03,135.25
proj_1037,acct_1037,2026-07-25,True,True,True,True,19.3,41.82,2808.82,20.77,False,,0.0
proj_1038,acct_1038,2026-08-29,True,True,False,False,25.3,380.29,304.08,49.34,False,,0.0
proj_1039,acct_1039,2026-08-03,False,True,False,False,26.3,134.07,1054.03,56.24,False,,0.0
proj_1040,acct_1040,2026-07-03,True,False,True,False,15.9,429.33,4963.85,8.14,True,2026-08-17,61.81
proj_1041,acct_1041,2026-08-28,True,True,False,True,13.7,485.96,204.92,42.42,False,,0.0
proj_1042,acct_1042,2026-07-18,True,False,False,True,4.4,497.87,3602.52,88.02,False,,0.0
proj_1043,acct_1043,2026-08-03,True,True,False,True,16.2,102.23,3073.86,71.45,False,,0.0
proj_1044,acct_1044,2026-08-28,True,True,True,False,29.9,463.92,829.55,71.51,False,,0.0
proj_1045,acct_1045,2026-08-03,True,True,True,False,10.0,93.84,3473.29,53.77,False,,0.0
proj_1046,acct_1046,2026-06-23,True,True,True,False,26.6,172.48,80.51,19.26,False,,0.0
proj_1047,acct_1047,2026-07-07,True,True,False,False,8.4,270.51,3300.24,7.75,False,,0.0
proj_1048,acct_1048,2026-09-13,True,True,True,False,18.0,383.03,1657.5,77.2,False,,0.0
proj_1049,acct_1049,2026-06-28,False,False,False,False,7.1,1.34,1166.84,21.64,False,,0.0
proj_1050,acct_1050,2026-06-21,True,True,True,True,29.1,68.49,4038.1,42.54,False,,0.0
proj_1051,acct_1051,2026-08-20,True,True,False,False,12.2,237.24,1565.69,52.2,False,,0.0
proj_1052,acct_1052,2026-08-07,False,False,False,False,25.4,280.24,2455.57,78.9,False,,0.0
proj_1053,acct_1053,2026-07-03,True,True,False,False,23.4,173.0,2126.15,61.7,False,,0.0
proj_1054,acct_1054,2026-07-03,True,True,False,True,13.8,263.0,38.02,31.04,True,2026-07-27,460.01
proj_1055,acct_1055,2026-08-24,True,True,True,False,2.3,347.75,1272.66,62.53,False,,0.0
proj_1056,acct_1056,2026-08-28,False,False,False,False,15.2,236.72,4375.93,75.06,False,,0.0
proj_1057,acct_1057,2026-09-12,True,False,False,False,6.1,425.47,423.29,83.41,True,2026-10-11,327.8
proj_1058,acct_1058,2026-07-11,True,False,True,False,20.0,368.73,1670.0,67.2,False,,0.0
proj_1059,acct_1059,2026-08-27,False,True,False,False,28.3,201.59,4190.21,66.96,True,2026-10-19,386.61
proj_1060,acct_1060,2026-08-29,True,True,False,True,6.8,252.73,873.11,74.68,False,,0.0
proj_1061,acct_1061,2026-07-29,True,True,True,False,25.2,43.05,4652.06,8.82,False,,0.0
proj_1062,acct_1062,2026-08-07,True,True,False,False,23.2,394.37,1095.45,37.45,True,2026-09-23,473.04
proj_1063,acct_1063,2026-08-18,False,False,False,True,22.9,66.37,276.14,70.59,False,,0.0
proj_1064,acct_1064,2026-09-04,True,True,False,True,6.8,489.64,1304.18,43.96,True,2026-09-27,299.88
proj_1065,acct_1065,2026-06-23,True,True,False,False,5.9,474.83,2930.26,15.57,False,,0.0
proj_1066,acct_1066,2026-06-26,True,False,False,True,21.3,251.88,4150.99,79.43,True,2026-08-15,125.09
proj_1067,acct_1067,2026-07-03,True,True,True,False,6.4,69.91,2938.24,37.23,False,,0.0
proj_1068,acct_1068,2026-07-21,True,True,True,False,5.6,237.75,1689.99,90.3,False,,0.0
proj_1069,acct_1069,2026-07-31,True,True,True,True,24.5,228.22,2884.07,43.5,False,,0.0
proj_1070,acct_1070,2026-06-30,True,True,True,False,9.7,485.38,4388.39,76.32,False,,0.0
proj_1071,acct_1071,2026-09-03,True,False,False,False,1.8,256.1,4612.54,88.66,False,,0.0
